id	title	url
Sdd51KlbeqI	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　渋谷先生	https://www.youtube.com/watch?v=Sdd51KlbeqI
veLFhi9Q3ck	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川崎さん　オートチューニング２・２	https://www.youtube.com/watch?v=veLFhi9Q3ck
XzBQJs7VMVU	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川崎さん　オートチューニング１・２	https://www.youtube.com/watch?v=XzBQJs7VMVU
XRvr8RBxnkU	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川崎さん　モーター正常回転”数”チェックプログラム	https://www.youtube.com/watch?v=XRvr8RBxnkU
CmUMMJ9Te7k	DOP SUITE™（ドップ スイート）	https://www.youtube.com/watch?v=CmUMMJ9Te7k
qSxLNMIGBsQ	D.O.P. ドローン・オープンプラットフォーム・プロジェクト　2024	https://www.youtube.com/watch?v=qSxLNMIGBsQ
oewhNtsl1TU	ドローンエンジニア養成塾１７期 Day１ 荒川さん DEMO	https://www.youtube.com/watch?v=oewhNtsl1TU
uijEVmGVo8g	ドローンエンジニア養成塾１７期 Day１ Randy先生 DEMO	https://www.youtube.com/watch?v=uijEVmGVo8g
uVZZN_mUrtE	ドローンエンジニア養成塾１７期 Day１ 川村先生DEMO	https://www.youtube.com/watch?v=uVZZN_mUrtE
df1U67Cv69M	ドローンエンジニア養成塾１７期 Day１ 我田先生DEMO 2/2	https://www.youtube.com/watch?v=df1U67Cv69M
UNNzVecbP9g	ドローンエンジニア養成塾１７期 Day１ 我田先生DEMO 1/2	https://www.youtube.com/watch?v=UNNzVecbP9g
AocqS3B2ls8	ドローンエンジニア養成塾１７期 Day１ 渋谷先生DEMO	https://www.youtube.com/watch?v=AocqS3B2ls8
A5FIZrUf_yc	ドローンエンジニア養成塾　講師座談会	https://www.youtube.com/watch?v=A5FIZrUf_yc
WtzgRkwJluc	渋谷雅樹先生　コース３紹介	https://www.youtube.com/watch?v=WtzgRkwJluc
kR0E2R4Q_P4	藤川秀行先生　コース２紹介	https://www.youtube.com/watch?v=kR0E2R4Q_P4
m5xWbkSOukw	我田友史先生　コース１紹介	https://www.youtube.com/watch?v=m5xWbkSOukw
AR0xmAuPhiQ	ドローンエンジニア養成塾第１６期　修了生インタビュー　金子丈一郎さん	https://www.youtube.com/watch?v=AR0xmAuPhiQ
FIeYU8-9pcI	ドローンエンジニア養成塾16期　Flight Experience： Python＆OpenCV アルコマーカー検知システム 　2/2  渋谷先生　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=FIeYU8-9pcI
wP20CUZyhr8	ドローンエンジニア養成塾16期　Flight Experience： Python＆OpenCV アルコマーカー検知システム 　1/2  渋谷先生　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=wP20CUZyhr8
a86tWhnRfiY	ドローンエンジニア養成塾16期　Flight Experience： CCのフライトモード表示＆テレメトリー機能活用 　我田先生　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=a86tWhnRfiY
0z2A1Rz-RoY	ドローンエンジニア養成塾16期　Flight Experience： ChatGPTを使ったコマンドラインからの操作 　藤川先生　＃Chat GPT 　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=0z2A1Rz-RoY
gSsPfSBRlDM	つじ農園  ドローン米2023	https://www.youtube.com/watch?v=gSsPfSBRlDM
fIauEmOR-eA	ドローン米2023 勝俣挨拶	https://www.youtube.com/watch?v=fIauEmOR-eA
YwisQ9MQ-lk	中島農園  ドローン米２０２３	https://www.youtube.com/watch?v=YwisQ9MQ-lk
kZfAYRjMAAo	ドローンエンジニア養成塾第１５期　コース２　宇留賀さんインタビュー	https://www.youtube.com/watch?v=kZfAYRjMAAo
2gB1OnDtEgA	ドローンエンジニア養成塾第１５期　コース２　MVP　宇留賀さん	https://www.youtube.com/watch?v=2gB1OnDtEgA
AXBlKHEB3Q0	ドローンエンジニア養成塾第１５期　コース３　朝隈さんインタビュー	https://www.youtube.com/watch?v=AXBlKHEB3Q0
qmjic2xAebo	ドローンエンジニア養成塾第１５期　コース３　MVP　朝隈さんのシミュレーションデモ（SNAP ROLLアクロバットモード）	https://www.youtube.com/watch?v=qmjic2xAebo
HclCcXbL8yc	ドローンエンジニア養成塾第１５期　コース３　MVP　朝隈さん	https://www.youtube.com/watch?v=HclCcXbL8yc
RiYS8kyU_04	ArduPilotによる初ドローンショー！＠札幌　２０２３年８月２５日 #ドローンエンジニア  #ドローンショー #ドローンプログラミング	https://www.youtube.com/watch?v=RiYS8kyU_04
tYYLaFK-Teg	ドローンエンジニア養成塾第１３期コース１、１４期コース２、１５期コース３　完走インタビュー　梅澤紘一さん	https://www.youtube.com/watch?v=tYYLaFK-Teg
dfERp6kznfQ	９・９　DEMO　DOPHUB活用例 マルチクライアント対応のHDストリーミング　川村先生	https://www.youtube.com/watch?v=dfERp6kznfQ
7zrW4lqG9Wo	９・９　DEMO前編　DOPHUB活用例 マルチクライアント対応のHDストリーミング　川村先生	https://www.youtube.com/watch?v=7zrW4lqG9Wo
RABArnobDTw	９・９　DOPHUB活用例 マルチクライアント対応のHDストリーミング　川村先生	https://www.youtube.com/watch?v=RABArnobDTw
fUdmmQaDl2E	８・９　CC Webストリーミング→GCSでの人物検知 　我田先生	https://www.youtube.com/watch?v=fUdmmQaDl2E
e9H2T0UXpwA	７・９　DEMO  ４足歩行ロボット（複数サーボのLUA制御） 藤川先生	https://www.youtube.com/watch?v=e9H2T0UXpwA
P3rOILP86Ww	６・９　DEMO  アルコマーカー追従プログラム航行 渋谷先生	https://www.youtube.com/watch?v=P3rOILP86Ww
bC6i5_Nfivo	６・９　アルコマーカー追従プログラム航行 渋谷先生	https://www.youtube.com/watch?v=bC6i5_Nfivo
xn8XygjmbCs	５・９　DEMO Sub100g Minicopter 土木さん（１５期）	https://www.youtube.com/watch?v=xn8XygjmbCs
sUtqYxkKyJ4	５・９　Sub100g Minicopter 土木さん（１５期）	https://www.youtube.com/watch?v=sUtqYxkKyJ4
LoNzufUeMD4	４・９　DEMO　ArduPilotシングルヘリ 初披露 奥野さん（１０期）	https://www.youtube.com/watch?v=LoNzufUeMD4
pjaw_e-FDl8	４・９　前座DEMO？　ArduPilotシングルヘリ 初披露 奥野さん（１０期）	https://www.youtube.com/watch?v=pjaw_e-FDl8
RSdJzIakZsM	３・９　DEMO  操縦＆テレメ統合プロポ　TKKWorks山崎さん　（１１期）	https://www.youtube.com/watch?v=RSdJzIakZsM
JRJsCKsjpJY	３・９　操縦＆テレメ統合プロポ　TKKWorks山崎さん　（１１期）	https://www.youtube.com/watch?v=JRJsCKsjpJY
V7CY7ufDD2E	２・９　DEMO  ラジコン→ArduPilot自動草刈り機完成　創造社竹田さん（１４期）	https://www.youtube.com/watch?v=V7CY7ufDD2E
QopUtEjBcxQ	２・９　ラジコン→ArduPilot自動草刈り機完成　創造社竹田さん（１４期）	https://www.youtube.com/watch?v=QopUtEjBcxQ
SZJZcZc2UAo	１・９　DEMO 本邦初公開！ドローンショー用新型（PX4→）ArduPilot機　DSJ社中山さん（１４期＆１５期）	https://www.youtube.com/watch?v=SZJZcZc2UAo
PDX9Db2TlCA	DOP（ドップ プロジェクト)  DOP SUITE & DOP HUB	https://www.youtube.com/watch?v=PDX9Db2TlCA
mwCmlY4q3yc	DOP（ドップ プロジェクト) & 各社対応製品サービス	https://www.youtube.com/watch?v=mwCmlY4q3yc
ukL7341nCc8	ドローンエンジニア養成塾　決意発表 中山僚太さん２/２	https://www.youtube.com/watch?v=ukL7341nCc8
aAJ5KXc20l0	ドローンエンジニア養成塾　決意発表 中山僚太さん１/２	https://www.youtube.com/watch?v=aAJ5KXc20l0
SG7PtJlk2sc	ドローンエンジニア養成塾　成果発表 小宮光裕さん５/５	https://www.youtube.com/watch?v=SG7PtJlk2sc
317_f82A2rA	ドローンエンジニア養成塾　成果発表 小宮光裕さん３/５	https://www.youtube.com/watch?v=317_f82A2rA
Q3Jec9BWhQg	ドローンエンジニア養成塾　成果発表 小宮光裕さん２/５	https://www.youtube.com/watch?v=Q3Jec9BWhQg
4HjoXO4UhJ0	ドローンエンジニア養成塾　成果発表 小宮光裕さん１/５	https://www.youtube.com/watch?v=4HjoXO4UhJ0
zZE22-VasAE	ドローンエンジニア養成塾　成果発表 渋谷雅樹さん	https://www.youtube.com/watch?v=zZE22-VasAE
ZuYE1Hh5ZDI	ドローンエンジニア養成塾　成果発表 藤川秀行さん	https://www.youtube.com/watch?v=ZuYE1Hh5ZDI
EYZARPSHSvA	ドローンエンジニア養成塾　成果発表 我田友史さん	https://www.youtube.com/watch?v=EYZARPSHSvA
2JyM4AV3H7U	ドローンエンジニア養成塾　成果発表 川村剛さん ２/２	https://www.youtube.com/watch?v=2JyM4AV3H7U
vpavmPanXzM	ドローンエンジニア養成塾　成果発表 川村剛さん １/２	https://www.youtube.com/watch?v=vpavmPanXzM
p9o7EQaZ8FY	ドローンエンジニア養成塾　成果発表 五百部達也・勝至さん	https://www.youtube.com/watch?v=p9o7EQaZ8FY
eh-MhPUdxwo	ドローンエンジニア養成塾　成果発表  松本威さん	https://www.youtube.com/watch?v=eh-MhPUdxwo
chRLhop69Ng	ドローンエンジニア養成塾　成果発表  山﨑大仁郎さん	https://www.youtube.com/watch?v=chRLhop69Ng
srF20AvZCAo	ドローンエンジニア養成塾　成果発表 Randy Machay 2	https://www.youtube.com/watch?v=srF20AvZCAo
odpS1V-9YgU	ドローンエンジニア養成塾　成果発表　Randy Machay 1	https://www.youtube.com/watch?v=odpS1V-9YgU
r_GLEU6aImc	ドローンエンジニア養成塾　成果発表 Randy	https://www.youtube.com/watch?v=r_GLEU6aImc
Ha9mDXY92n0	「テーマ：改正法後、故のArduPilotの価値！」	https://www.youtube.com/watch?v=Ha9mDXY92n0
IGsorCuXZqg	「改正法後、故のArduPilotを学ぶ意味」　ドローンエンジニア養成塾 オペレーションコース講師　高山先生	https://www.youtube.com/watch?v=IGsorCuXZqg
bYXCrcJvFM0	渋谷先生 （ドローンエンジニア養成塾 コース３講師）	https://www.youtube.com/watch?v=bYXCrcJvFM0
VR6Chu_P0Vo	藤川先生 (ドローンエンジニア養成塾 コース２講師）	https://www.youtube.com/watch?v=VR6Chu_P0Vo
ETHJ9kSoJ2w	我田先生 (ドローンエンジニア養成塾 コース１講師）	https://www.youtube.com/watch?v=ETHJ9kSoJ2w
sw2qkzzyLQc	高山先生 (ドローンエンジニア養成塾 コース１講師）	https://www.youtube.com/watch?v=sw2qkzzyLQc
Xu2xNdbkIbc	川村先生(ドローンエンジニア養成塾 講師リード）	https://www.youtube.com/watch?v=Xu2xNdbkIbc
eIkpaKRQL40	ドローンエンジニア養成塾第１４期　コース２　竹田明弘さん　インタビュー	https://www.youtube.com/watch?v=eIkpaKRQL40
ThmeGBJHJ74	ドローンエンジニア養成塾第１４期　コース３　一戸英男さん　インタビュー	https://www.youtube.com/watch?v=ThmeGBJHJ74
TMHB-yW4SYY	ドローンエンジニア養成塾第１４期　MVP成果発表　一戸さん	https://www.youtube.com/watch?v=TMHB-yW4SYY
c6q0fbdxLL8	ドローンエンジニア養成塾第１４期　コース１　伊藤竜司さん　インタビュー	https://www.youtube.com/watch?v=c6q0fbdxLL8
uDDwq1SSPOM	DroneJapan ドローンｘ農業のとりくみ	https://www.youtube.com/watch?v=uDDwq1SSPOM
7ycPzXetkYc	めざせ！　ドローンエンジニア　チャンネル　第１５回	https://www.youtube.com/watch?v=7ycPzXetkYc
U9A92DZT9Lg	ドローン・ジャパン７周年を迎え	https://www.youtube.com/watch?v=U9A92DZT9Lg
AYB_Gj02iB4	めざせ！　ドローンエンジニア　チャンネル　第１４回	https://www.youtube.com/watch?v=AYB_Gj02iB4
y35ZXEQO_7U	めざせ！　ドローンエンジニア　チャンネル　第１３回	https://www.youtube.com/watch?v=y35ZXEQO_7U
Xhhw5aRqfCU	めざせ！　ドローンエンジニア　チャンネル　第１２回	https://www.youtube.com/watch?v=Xhhw5aRqfCU
6f2lFByZlGk	ドローン米2022　つじ農園	https://www.youtube.com/watch?v=6f2lFByZlGk
f63qapqmXDY	めざせ！　ドローンエンジニア　チャンネル　第１１回	https://www.youtube.com/watch?v=f63qapqmXDY
mipkm4W0v3E	ドローン米2022 勝俣挨拶	https://www.youtube.com/watch?v=mipkm4W0v3E
7amHqszH7t8	めざせ！　ドローンエンジニア　チャンネル　第１０回	https://www.youtube.com/watch?v=7amHqszH7t8
L_G3s2np7Zs	めざせ！　ドローンエンジニア　チャンネル　第９回	https://www.youtube.com/watch?v=L_G3s2np7Zs
pcgMRwpKa2Q	めざせ！　ドローンエンジニア　チャンネル　第８回	https://www.youtube.com/watch?v=pcgMRwpKa2Q
wU7mofuscnA	ドローンエンジニア養成塾第１３期　コース１卒業生　塚田浩生さんインタビュー	https://www.youtube.com/watch?v=wU7mofuscnA
wW7d7PAiNSc	ドローンエンジニア養成塾第１３期　コース３卒業生 　伊豆知郁さんインタビュー	https://www.youtube.com/watch?v=wW7d7PAiNSc
LFCdzmUIsSo	ドローンエンジニア養成塾第１３期　コース２卒業生　佐藤好行さんインタビュー	https://www.youtube.com/watch?v=LFCdzmUIsSo
ka1YXXGQ-dk	めざせ！　ドローンエンジニア　チャンネル　第７回	https://www.youtube.com/watch?v=ka1YXXGQ-dk
cgyPgd4PDho	めざせ！　ドローンエンジニア　チャンネル　第６回	https://www.youtube.com/watch?v=cgyPgd4PDho
ur_MdmXTjq0	めざせ！　ドローンエンジニア　チャンネル　第５回	https://www.youtube.com/watch?v=ur_MdmXTjq0
xJ-toJpKKLI	めざせ！　ドローンエンジニア　チャンネル　第４回	https://www.youtube.com/watch?v=xJ-toJpKKLI
c_Qsvo5IsWg	めざせ！　ドローンエンジニア　チャンネル　第３回	https://www.youtube.com/watch?v=c_Qsvo5IsWg
fZHHkbTeonU	めざせ！ ドローンエンジニア　チャンネル　第２回	https://www.youtube.com/watch?v=fZHHkbTeonU
89BW7PhjAZg	めざせ！ ドローンエンジニア　チャンネル　第1回	https://www.youtube.com/watch?v=89BW7PhjAZg
SW1jZaXhUzw	ドローンワインプロジェクト	https://www.youtube.com/watch?v=SW1jZaXhUzw
3FRDY6nXoZE	ドローンエンジニア養成塾　講師座談会（２０２２年度）	https://www.youtube.com/watch?v=3FRDY6nXoZE
eZOqC7THNxg	中島農園　ドローン米2022	https://www.youtube.com/watch?v=eZOqC7THNxg
klj64TC2uMw	つじ農園　ドローン米2021	https://www.youtube.com/watch?v=klj64TC2uMw
2duR7hWMGvQ	田車ドローン After	https://www.youtube.com/watch?v=2duR7hWMGvQ
h8e39P4DYRo	田車ドローン　開発格闘中！？	https://www.youtube.com/watch?v=h8e39P4DYRo
otG1DGqXfN4	田車ドローン Before	https://www.youtube.com/watch?v=otG1DGqXfN4
7jNPdUC8IBE	ドローン米2021 ご挨拶　ドローン・ジャパン代表 勝俣喜一朗	https://www.youtube.com/watch?v=7jNPdUC8IBE
wk1XSNSBCgQ	ドローンエンジニア養成塾第１２期　新カリキュラム一部紹介	https://www.youtube.com/watch?v=wk1XSNSBCgQ
0sQr_LBlwBc	ドローンエンジニア養成塾第１２期　講師座談会	https://www.youtube.com/watch?v=0sQr_LBlwBc
DwrCBGyYyYg	ドローンエンジニア養成塾第11期 徳毛さん 特別賞	https://www.youtube.com/watch?v=DwrCBGyYyYg
A2lyaRtAYCA	ドローンエンジニア養成塾第11期  徳毛さん  インタビュー	https://www.youtube.com/watch?v=A2lyaRtAYCA
n0BP9TvvhRs	ドローンエンジニア養成塾第11期コース２ 川崎さん MVP	https://www.youtube.com/watch?v=n0BP9TvvhRs
n-7MmY5cPEg	ドローンエンジニア養成塾第11期コース２ 川崎さん インタビュー	https://www.youtube.com/watch?v=n-7MmY5cPEg
oUVnlmZZMZk	ドローンエンジニア養成塾第11期 CHURAMARINEチーム　コース３ MVT Presentation	https://www.youtube.com/watch?v=oUVnlmZZMZk
ynJ0lpUeT00	ドローンエンジニア養成塾第11期 CHURAMARINEチーム コース３ MVT インタビュー	https://www.youtube.com/watch?v=ynJ0lpUeT00
M2WVP-JoVh4	ドローンエンジニア養成塾第11期 太田さん コース１ MVP	https://www.youtube.com/watch?v=M2WVP-JoVh4
YHYOYUPF43Q	ドローンエンジニア養成塾第11期 太田さん インタビュー	https://www.youtube.com/watch?v=YHYOYUPF43Q
SGLmsvAxyxw	ドローンエンジニア養成塾第11期 山崎さん 総合MVP	https://www.youtube.com/watch?v=SGLmsvAxyxw
P-ianRuawrY	ドローンエンジニア養成塾第11期 山崎さん インタビュー	https://www.youtube.com/watch?v=P-ianRuawrY
UE6pkS9BFl8	ドローンエンジニア養成塾　リード講師　川村剛	https://www.youtube.com/watch?v=UE6pkS9BFl8
98qX1-rUGD8	下村さん インタビュー	https://www.youtube.com/watch?v=98qX1-rUGD8
BuUS9IVK1dE	ドローンエンジニア養成塾第１０期　小西淳一さん	https://www.youtube.com/watch?v=BuUS9IVK1dE
UG8n0I4EV_g	ドローンエンジニア養成塾第１０期　庄司博孝さん	https://www.youtube.com/watch?v=UG8n0I4EV_g
101JwqQ33tE	ドローンエンジニア養成塾第１０期　三原孝さん	https://www.youtube.com/watch?v=101JwqQ33tE
M_xzZaUTvxM	ドローンエンジニア養成塾第１０期　鈴木健太さん	https://www.youtube.com/watch?v=M_xzZaUTvxM
J-SH6Bx5GNg	ドローンエンジニア養成塾　講師　藤川秀行	https://www.youtube.com/watch?v=J-SH6Bx5GNg
JcOVrm-Ltac	ドローンエンジニア養成塾　講師　高山誠一	https://www.youtube.com/watch?v=JcOVrm-Ltac
cydG3x4GohI	ドローンエンジニア養成塾　講師　我田友史	https://www.youtube.com/watch?v=cydG3x4GohI
WnqVgqq8O7g	ドローンエンジニア養成塾　2021年度講師座談会	https://www.youtube.com/watch?v=WnqVgqq8O7g
Mxvuhlgv3Ig	DJアグリサービス	https://www.youtube.com/watch?v=Mxvuhlgv3Ig
ak9LE2-SyhA	ArduPilot多脚モード！？本邦初公開　by Drone Japan	https://www.youtube.com/watch?v=ak9LE2-SyhA
IS8kmTB4u9A	ドローン米２０２０　下村さん（富山県）	https://www.youtube.com/watch?v=IS8kmTB4u9A
HjgopMhh6zg	ドローンエンジニア養成塾 講師座談会　2020・秋冬	https://www.youtube.com/watch?v=HjgopMhh6zg
cpGwelxgw_8	ドローン米２０２０　前田さん（熊本県）	https://www.youtube.com/watch?v=cpGwelxgw_8
P7bXnxpo6To	ドローン米２０２０　本山さん（岡山県）（６月インタビュー ３/３）	https://www.youtube.com/watch?v=P7bXnxpo6To
L3WCievyB90	ドローン米２０２０　本山さん（岡山県）（６月インタビュー ２/３）	https://www.youtube.com/watch?v=L3WCievyB90
2AkMWnCfoL8	ドローン米２０２０　本山さん（岡山県）（６月インタビュー １/３）	https://www.youtube.com/watch?v=2AkMWnCfoL8
h8sto5JEAOI	ドローン米２０２０　つじさん（三重県）	https://www.youtube.com/watch?v=h8sto5JEAOI
ErYFUSb-1jY	ドローン米２０２０　中島さん（新潟県）	https://www.youtube.com/watch?v=ErYFUSb-1jY
EgoSFLzul-c	ドローン米２０２０　本山さん（岡山県）	https://www.youtube.com/watch?v=EgoSFLzul-c
9BHsUVTGC2w	ドローン米２０２０　つじさん　(三重県）	https://www.youtube.com/watch?v=9BHsUVTGC2w
UXmhwqrn9rI	ドローンエンジニア養成塾講師　2020年度 藤川さん	https://www.youtube.com/watch?v=UXmhwqrn9rI
2mjTj_e21-A	ドローンエンジニア養成塾　２０２０年春夏（９期）池田さんインタビュー	https://www.youtube.com/watch?v=2mjTj_e21-A
WVUZcNAyYxQ	ドローンエンジニア養成塾　２０２０年春夏（９期）　卒業生 浅井さんインタビュー	https://www.youtube.com/watch?v=WVUZcNAyYxQ
pNXB2vqNPHQ	ドローンエンジニア養成塾　２０２０年春夏（９期）　大矢さんインタビュー	https://www.youtube.com/watch?v=pNXB2vqNPHQ
fQaVsEVwyW0	ドローンエンジニア養成塾講師　2020年度 扇さん	https://www.youtube.com/watch?v=fQaVsEVwyW0
vCb6iLkO7qw	ドローンエンジニア養成塾講師リーダー　2020年度 川村さん	https://www.youtube.com/watch?v=vCb6iLkO7qw
83nkZnco3Ao	ドローンエンジニア養成塾講師　2020年度 高山さん	https://www.youtube.com/watch?v=83nkZnco3Ao
37II0nxTrO8	ドローンエンジニア養成塾講師　2020年度 我田さん	https://www.youtube.com/watch?v=37II0nxTrO8
NI4Qtyh5G3Y	ドローンエンジニア養成塾講師　2020年度スタートにあたり　語り合い　第1回	https://www.youtube.com/watch?v=NI4Qtyh5G3Y
SgbYaYZq5WI	ドローン・ジャパン社主催　ドローンエンジニア養成塾　ドローンソフトウェアエンジニアを目指す	https://www.youtube.com/watch?v=SgbYaYZq5WI
wFOjDaZDuYQ	ドローン・ジャパン社主催　ドローンエンジニア養成塾　プロオぺレータを目指す	https://www.youtube.com/watch?v=wFOjDaZDuYQ
_FsukQyPTro	DJ アグリサービス	https://www.youtube.com/watch?v=_FsukQyPTro
-TtGx15bXr8	「ドローンエンジニア養成塾」卒業生インタビュー　藤川さん	https://www.youtube.com/watch?v=-TtGx15bXr8
aJm26flYSzc	ドローン・ジャパン 篤農家インタビュー 仲田さん	https://www.youtube.com/watch?v=aJm26flYSzc
Vz-VZbrUiSU	「ドローンエンジニア養成塾」卒業生インタビュー 高山さん	https://www.youtube.com/watch?v=Vz-VZbrUiSU
WvkMwb_09wQ	「ドローンエンジニア養成塾」卒業生インタビュー 原本さん	https://www.youtube.com/watch?v=WvkMwb_09wQ
V9tLJZH3ynE	「ドローンエンジニア養成塾」 卒業生 インタビュー土屋さん	https://www.youtube.com/watch?v=V9tLJZH3ynE
PI727gyHeF4	猪名川甲英ドローン米PJ 20181001	https://www.youtube.com/watch?v=PI727gyHeF4
ozol_05rz9U	市川さんPV	https://www.youtube.com/watch?v=ozol_05rz9U
RPc1axPNLTo	辻さんPV	https://www.youtube.com/watch?v=RPc1axPNLTo
cOoMGEJMweo	本山さんPV	https://www.youtube.com/watch?v=cOoMGEJMweo
8nbo6YXXa3E	中島さんPV	https://www.youtube.com/watch?v=8nbo6YXXa3E
NFNvU8QdmPw	「ドローンエンジニア養成塾」卒業生インタビュー 我田さん	https://www.youtube.com/watch?v=NFNvU8QdmPw
e83u-hvCu3c	浜野さんPV	https://www.youtube.com/watch?v=e83u-hvCu3c
Zk2XMHH0I50	三門さんPV	https://www.youtube.com/watch?v=Zk2XMHH0I50
AptbUcfMBWI	DroneRice PV Global version	https://www.youtube.com/watch?v=AptbUcfMBWI
0daxQsx_oZk	ドローンジャパンが描く、農業へのドローン活用	https://www.youtube.com/watch?v=0daxQsx_oZk
Guy59kakdZQ	Ardupilot Projects   VTOL	https://www.youtube.com/watch?v=Guy59kakdZQ
78_6X8kUO5k	Precision Landing	https://www.youtube.com/watch?v=78_6X8kUO5k
Tle-DNFHDRY	Multi Vehicle 50 planes	https://www.youtube.com/watch?v=Tle-DNFHDRY
RAtbI2lMx0k	Throw Mode	https://www.youtube.com/watch?v=RAtbI2lMx0k
